Station,Date,lat,lon,Pressure,Temperature,Conductivity,Turbidity,Oxygen,PAR,BeamTransmission,Fluorescence,Salinity
Cs2,Jul 27 2010 16:50:39,42.1,-9,31.5,12.709,4.150929,3.04E-40,4.53141,1.28E+00,85.4927,1.278,35.7818
Cs2,Jul 27 2010 16:50:39,42.1,-9,32,12.7054,4.150537,6.02E-43,4.52646,1.23E+00,85.4498,1.2498,35.7813
Cs2,Jul 27 2010 16:50:39,42.1,-9,32.5,12.7023,4.15021,-7.42E-44,4.52353,1.19E+00,85.6512,1.1976,35.7808
Cs2,Jul 27 2010 16:50:39,42.1,-9,33,12.699,4.149844,8.43E-47,4.51775,1.14E+00,85.7008,1.1123,35.7803
Cs2,Jul 27 2010 16:50:39,42.1,-9,33.5,12.6949,4.149412,5.22E-47,4.51016,1.08E+00,85.6714,1.1074,35.7797
Cs2,Jul 27 2010 16:50:39,42.1,-9,34,12.6903,4.148913,-5.13E-47,4.50076,1.03E+00,85.5453,1.059,35.7791
Cs2,Jul 27 2010 16:50:39,42.1,-9,34.5,12.6848,4.148318,-2.03E-44,4.48579,9.61E-01,85.5406,1.0968,35.7783
Cs2,Jul 27 2010 16:50:39,42.1,-9,35,12.679,4.147692,-9.78E-42,4.46637,9.01E-01,85.4904,1.0563,35.7776
Cs2,Jul 27 2010 16:50:39,42.1,-9,35.5,12.6727,4.14702,2.26E-39,4.44883,8.41E-01,85.4442,1.2851,35.7769
Cs2,Jul 27 2010 16:50:39,42.1,-9,36,12.6675,4.146457,1.84E-37,4.43874,7.96E-01,85.2693,1.2881,35.7762
Cs2,Jul 27 2010 16:50:39,42.1,-9,36.5,12.6626,4.145922,1.26E-35,4.43124,7.56E-01,85.172,1.1675,35.7755
Cs2,Jul 27 2010 16:50:39,42.1,-9,37,12.6576,4.145382,8.33E-34,4.42785,7.20E-01,85.2821,1.2049,35.7748
Cs2,Jul 27 2010 16:50:39,42.1,-9,37.5,12.6521,4.14479,-1.19E-31,4.42796,6.84E-01,85.2247,1.1733,35.7741
Cs2,Jul 27 2010 16:50:39,42.1,-9,38,12.6467,4.144205,-8.68E-30,4.4292,6.51E-01,85.4201,0.9357,35.7734
Cs2,Jul 27 2010 16:50:39,42.1,-9,38.5,12.6411,4.143604,-5.82E-28,4.43509,6.19E-01,85.6118,0.9831,35.7726
Cs2,Jul 27 2010 16:50:39,42.1,-9,39,12.6352,4.142962,8.78E-26,4.443,5.86E-01,85.702,1.0433,35.7718
Cs2,Jul 27 2010 16:50:39,42.1,-9,39.5,12.6281,4.14219,3.90E-23,4.45142,5.50E-01,85.6957,0.9557,35.7709
Cs2,Jul 27 2010 16:50:39,42.1,-9,40,12.6219,4.141525,-2.04E-21,4.45759,5.19E-01,85.7614,1.1385,35.7701
Cs2,Jul 27 2010 16:50:39,42.1,-9,40.5,12.6174,4.14104,-1.02E-19,4.46267,4.97E-01,85.9089,0.8932,35.7695
Cs2,Jul 27 2010 16:50:39,42.1,-9,41,12.6123,4.140482,1.55E-17,4.47068,4.72E-01,86.1147,0.852,35.7688
Cs2,Jul 27 2010 16:50:39,42.1,-9,41.5,12.6074,4.139945,-2.67E-15,4.48136,4.48E-01,86.0235,0.6799,35.7681
Cs2,Jul 27 2010 16:50:39,42.1,-9,42,12.6021,4.139369,-1.15E-12,4.49866,4.22E-01,86.2689,0.7395,35.7673
Cs2,Jul 27 2010 16:50:39,42.1,-9,42.5,12.5979,4.138921,5.65E-11,4.51252,4.00E-01,86.3865,0.8558,35.7667
Cs2,Jul 27 2010 16:50:39,42.1,-9,43,12.5952,4.138623,2.60E-09,4.52389,3.84E-01,86.4972,0.7285,35.7662
Cs2,Jul 27 2010 16:50:39,42.1,-9,43.5,12.5931,4.13839,-7.28E-08,4.53103,3.70E-01,86.4553,0.8437,35.7658
Cs2,Jul 27 2010 16:50:39,42.1,-9,44,12.5909,4.138159,2.86E-07,4.54134,3.56E-01,86.4344,0.7302,35.7654
Cs2,Jul 27 2010 16:50:39,42.1,-9,44.5,12.5885,4.137901,0,4.55906,3.39E-01,86.4207,0.7458,35.7649
Cs2,Jul 27 2010 16:50:39,42.1,-9,45,12.5862,4.137654,-0.014,4.58265,3.21E-01,86.5521,0.7884,35.7645
Cs2,Jul 27 2010 16:50:39,42.1,-9,45.5,12.5839,4.137412,0.146,4.60983,3.04E-01,86.5536,0.8373,35.7642
Cs2,Jul 27 2010 16:50:39,42.1,-9,46,12.5812,4.137136,0,4.63966,2.86E-01,86.5474,0.7681,35.7638
Cs2,Jul 27 2010 16:50:39,42.1,-9,46.5,12.5782,4.136823,0,4.67654,2.66E-01,86.6456,0.8612,35.7635
Cs2,Jul 27 2010 16:50:39,42.1,-9,47,12.5753,4.136529,1.54E-08,4.72428,2.50E-01,86.6162,0.8066,35.7631
Cs2,Jul 27 2010 16:50:39,42.1,-9,47.5,12.5724,4.136229,4.18E-10,4.77807,2.36E-01,86.4936,1.3987,35.7628
Cs2,Jul 27 2010 16:50:39,42.1,-9,48,12.5695,4.135936,1.14E-10,4.81894,2.23E-01,86.3444,1.0329,35.7625
Cs2,Jul 27 2010 16:50:39,42.1,-9,48.5,12.5667,4.135646,1.05E-08,4.85251,2.12E-01,87.1385,0.8135,35.7621
Cs2,Jul 27 2010 16:50:39,42.1,-9,49,12.5643,4.135402,7.43E-08,4.87234,2.03E-01,87.2628,0.708,35.7618
Cs2,Jul 27 2010 16:50:39,42.1,-9,49.5,12.562,4.135162,-5.37E-10,4.88399,1.95E-01,87.2391,0.7571,35.7615
Cs2,Jul 27 2010 16:50:39,42.1,-9,50,12.5598,4.13494,0,4.89178,1.88E-01,87.2384,0.6545,35.7612
Cs2,Jul 27 2010 16:50:39,42.1,-9,50.5,12.5577,4.134711,0.026,4.89645,1.81E-01,87.3012,0.6708,35.7608
Cs2,Jul 27 2010 16:50:39,42.1,-9,51,12.5554,4.13447,0.173,4.90331,1.74E-01,87.0629,0.6272,35.7604
Cs2,Jul 27 2010 16:50:39,42.1,-9,51.5,12.5531,4.134229,0.021,4.909,1.67E-01,87.3549,0.6317,35.76
Cs2,Jul 27 2010 16:50:39,42.1,-9,52,12.5506,4.133964,0.129,4.91515,1.60E-01,87.4301,0.6323,35.7596
Cs2,Jul 27 2010 16:50:39,42.1,-9,52.5,12.5481,4.1337,0.002,4.92238,1.53E-01,87.3686,0.6337,35.7593
Cs2,Jul 27 2010 16:50:39,42.1,-9,53,12.5452,4.133389,7.05E-08,4.9238,1.45E-01,87.605,0.7125,35.7588
Cs2,Jul 27 2010 16:50:39,42.1,-9,53.5,12.5421,4.133065,7.05E-08,4.93362,1.37E-01,87.6402,0.6251,35.7584
Cs2,Jul 27 2010 16:50:39,42.1,-9,54,12.5392,4.132752,6.16E-09,4.94019,1.30E-01,87.3876,0.5781,35.7579
Cs2,Jul 27 2010 16:50:39,42.1,-9,54.5,12.5357,4.132375,-2.28E-11,4.94741,1.23E-01,87.6563,0.5599,35.7574
Cs2,Jul 27 2010 16:50:39,42.1,-9,55,12.531,4.131874,-1.47E-13,4.95594,1.15E-01,87.7213,0.6303,35.7568
Cs2,Jul 27 2010 16:50:39,42.1,-9,55.5,12.5269,4.131427,1.38E-11,4.95369,1.09E-01,87.5197,0.5536,35.7562
Cs2,Jul 27 2010 16:50:39,42.1,-9,56,12.523,4.13101,1.25E-09,4.95006,1.04E-01,87.6623,0.4804,35.7556
Cs2,Jul 27 2010 16:50:39,42.1,-9,56.5,12.5196,4.130643,-4.29E-08,4.95024,9.97E-02,87.7002,0.5317,35.7551
Cs2,Jul 27 2010 16:50:39,42.1,-9,57,12.5163,4.130278,1.19E-07,4.95072,9.62E-02,87.7149,0.6131,35.7545
Cs2,Jul 27 2010 16:50:39,42.1,-9,57.5,12.5132,4.129942,1.38E-08,4.9535,9.31E-02,87.7607,0.7516,35.7539
Cs2,Jul 27 2010 16:50:39,42.1,-9,58,12.5095,4.129545,0.003,4.95698,8.95E-02,87.8177,0.5798,35.7533
Cs2,Jul 27 2010 16:50:39,42.1,-9,58.5,12.5055,4.129109,0.164,4.9564,8.58E-02,87.8324,0.5338,35.7527
Cs2,Jul 27 2010 16:50:39,42.1,-9,59,12.5016,4.128681,0.021,4.95872,8.23E-02,87.8243,0.508,35.7521
Cs2,Jul 27 2010 16:50:39,42.1,-9,59.5,12.4967,4.128149,0.001,4.95965,7.81E-02,87.984,0.4502,35.7514
Cs2,Jul 27 2010 16:50:39,42.1,-9,60,12.491,4.127525,0,4.95631,7.36E-02,88.0703,0.4505,35.7506
Cs2,Jul 27 2010 16:50:39,42.1,-9,60.5,12.4846,4.12682,1.10E-08,4.95338,6.91E-02,88.1687,0.3501,35.7496
Cs2,Jul 27 2010 16:50:39,42.1,-9,61,12.478,4.126096,5.23E-10,4.95782,6.52E-02,88.2712,0.3359,35.7487
Cs2,Jul 27 2010 16:50:39,42.1,-9,61.5,12.4708,4.125311,-3.76E-12,4.96271,6.14E-02,88.2807,0.3113,35.7477
Cs2,Jul 27 2010 16:50:39,42.1,-9,62,12.4636,4.12452,4.67E-15,4.96172,5.78E-02,88.3263,0.2806,35.7467
Cs2,Jul 27 2010 16:50:39,42.1,-9,62.5,12.4573,4.123827,1.04E-18,4.95721,5.48E-02,88.3084,0.294,35.7458
Cs2,Jul 27 2010 16:50:39,42.1,-9,63,12.4511,4.123153,6.35E-19,4.94995,5.20E-02,88.3937,0.2575,35.7449
Cs2,Jul 27 2010 16:50:39,42.1,-9,63.5,12.4462,4.122625,1.71E-19,4.94639,4.98E-02,88.3872,0.2398,35.7442
Cs2,Jul 27 2010 16:50:39,42.1,-9,64,12.4405,4.121994,-1.97E-17,4.94436,4.72E-02,88.4098,0.2386,35.7434
Cs2,Jul 27 2010 16:50:39,42.1,-9,64.5,12.4334,4.121234,-1.64E-15,4.94101,4.44E-02,88.4095,0.2396,35.7424
Cs2,Jul 27 2010 16:50:39,42.1,-9,65,12.4257,4.120395,2.72E-13,4.93513,4.15E-02,88.3093,0.2361,35.7414
Cs2,Jul 27 2010 16:50:39,42.1,-9,65.5,12.4176,4.119506,-5.01E-11,4.93245,3.88E-02,88.31,0.2352,35.7404
Cs2,Jul 27 2010 16:50:39,42.1,-9,66,12.4105,4.118741,-3.86E-09,4.931,3.66E-02,88.2737,0.2577,35.7395
Cs2,Jul 27 2010 16:50:39,42.1,-9,66.5,12.4034,4.117973,7.29E-08,4.92561,3.44E-02,88.1852,0.2539,35.7385
Cs2,Jul 27 2010 16:50:39,42.1,-9,67,12.3964,4.11721,2.14E-09,4.91968,3.22E-02,87.9775,0.2433,35.7376
Cs2,Jul 27 2010 16:50:39,42.1,-9,67.5,12.3885,4.116355,-0.008,4.90994,2.98E-02,88.1622,0.2644,35.7367
Cs2,Jul 27 2010 16:50:39,42.1,-9,68,12.3817,4.11563,0.08,4.90261,2.76E-02,88.0824,0.2808,35.7358
Cs2,Jul 27 2010 16:50:39,42.1,-9,68.5,12.3763,4.115045,0.003,4.89531,2.58E-02,88.0362,0.2674,35.7351
Cs2,Jul 27 2010 16:50:39,42.1,-9,69,12.3715,4.114531,0,4.88812,2.42E-02,87.9007,0.2524,35.7344
Cs2,Jul 27 2010 16:50:39,42.1,-9,69.5,12.3667,4.114012,0,4.87838,2.25E-02,87.7835,0.2306,35.7338
Cs2,Jul 27 2010 16:50:39,42.1,-9,70,12.3618,4.113494,8.33E-08,4.86716,2.08E-02,87.7099,0.602,35.7332
Cs2,Jul 27 2010 16:50:39,42.1,-9,70.5,12.3574,4.113026,-5.25E-09,4.85241,1.90E-02,87.681,0.2104,35.7326
Cs2,Jul 27 2010 16:50:39,42.1,-9,71,12.3535,4.112603,-2.15E-10,4.84233,1.74E-02,87.5823,0.2358,35.7321
Cs2,Jul 27 2010 16:50:39,42.1,-9,71.5,12.3495,4.11218,2.84E-12,4.8271,1.56E-02,87.3996,0.2393,35.7316
Cs2,Jul 27 2010 16:50:39,42.1,-9,72,12.3453,4.11175,-1.86E-14,4.81024,1.34E-02,87.3312,0.2373,35.7311
Cs2,Jul 27 2010 16:50:39,42.1,-9,72.5,12.3409,4.111291,3.42E-17,4.79109,1.06E-02,87.2647,0.2376,35.7307
Cs2,Jul 27 2010 16:50:39,42.1,-9,73,12.3364,4.110828,-5.86E-19,4.77599,8.23E-03,87.2071,0.2374,35.7302
Cs2,Jul 27 2010 16:50:39,42.1,-9,73.5,12.3327,4.110439,1.84E-22,4.76958,6.86E-03,87.2366,0.246,35.7298
Cs2,Jul 27 2010 16:50:39,42.1,-9,74,12.3293,4.11009,-1.86E-25,4.76587,5.88E-03,87.2056,0.2388,35.7294
Cs2,Jul 27 2010 16:50:39,42.1,-9,74.5,12.3258,4.109721,2.22E-27,4.75845,5.04E-03,87.1745,0.2299,35.7289
Cs2,Jul 27 2010 16:50:39,42.1,-9,75,12.3221,4.109333,4.84E-29,4.74253,4.28E-03,87.1586,0.313,35.7284
Cs2,Jul 27 2010 16:50:39,42.1,-9,75.5,12.3183,4.108941,-1.66E-31,4.72998,3.60E-03,87.1286,0.2466,35.728
Cs2,Jul 27 2010 16:50:39,42.1,-9,76,12.3148,4.108571,-6.87E-33,4.72229,3.05E-03,87.0229,0.2409,35.7275
Cs2,Jul 27 2010 16:50:39,42.1,-9,76.5,12.3114,4.108213,3.40E-32,4.71464,2.57E-03,86.8879,0.2345,35.7271
Cs2,Jul 27 2010 16:50:39,42.1,-9,77,12.3078,4.107833,-8.55E-31,4.70644,2.11E-03,86.7419,0.2268,35.7266
Cs2,Jul 27 2010 16:50:39,42.1,-9,77.5,12.3038,4.10741,-4.04E-29,4.69937,1.67E-03,86.5619,0.2284,35.7261
Cs2,Jul 27 2010 16:50:39,42.1,-9,78,12.2995,4.106952,-2.53E-27,4.69345,1.24E-03,86.4499,0.2345,35.7255
Cs2,Jul 27 2010 16:50:39,42.1,-9,78.5,12.2945,4.106419,3.93E-25,4.68693,8.11E-04,86.4164,0.2358,35.7249
Cs2,Jul 27 2010 16:50:39,42.1,-9,79,12.2869,4.105607,1.28E-21,4.68132,3.06E-04,86.3723,0.2361,35.7241
Cs2,Jul 27 2010 16:50:39,42.1,-9,79.5,12.2816,4.105059,8.22E-19,4.68957,1.03E-04,86.3326,0.2296,35.7235
Cs2,Jul 27 2010 16:50:39,42.1,-9,80,12.2785,4.104731,7.73E-17,4.69965,3.78E-05,86.0795,0.2233,35.7231
Cs2,Jul 27 2010 16:50:39,42.1,-9,80.5,12.276,4.104474,-1.21E-14,4.70811,1.17E-05,85.7856,0.2476,35.7227
Cs2,Jul 27 2010 16:50:39,42.1,-9,81,12.2737,4.104239,2.23E-12,4.71501,7.58E-07,85.5213,0.2389,35.7224
Cs2,Jul 27 2010 16:50:39,42.1,-9,81.5,12.272,4.104069,1.67E-10,4.71616,5.01E-08,85.3342,0.2276,35.7222
Cs2,Jul 27 2010 16:50:39,42.1,-9,82,12.2707,4.103937,-5.93E-09,4.71587,-4.79E-12,85.3146,0.235,35.7219
Cs2,Jul 27 2010 16:50:39,42.1,-9,82.5,12.2697,4.103847,1.02E-07,4.71848,1.13E-12,85.1909,0.2426,35.7217
Cs2,Jul 27 2010 16:50:39,42.1,-9,83,12.2691,4.103786,-1.90E-09,4.7226,1.00E-12,85.1271,0.2277,35.7215
Cs2,Jul 27 2010 16:50:39,42.1,-9,83.5,12.2686,4.10375,0,4.72346,1.00E-12,85.08,0.2215,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,84,12.2683,4.103732,0.003,4.72376,1.00E-12,85.0365,0.2294,35.7213
Cs2,Jul 27 2010 16:50:39,42.1,-9,84.5,12.2681,4.10373,0.221,4.72544,1.00E-12,84.9601,0.2284,35.7213
Cs2,Jul 27 2010 16:50:39,42.1,-9,85,12.2679,4.103743,0.049,4.72583,1.00E-12,84.7702,0.2363,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,85.5,12.2679,4.103764,0.105,4.72772,1.00E-12,84.719,0.2206,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,86,12.2678,4.103791,0.084,4.73238,1.00E-12,84.7064,0.2349,35.7215
Cs2,Jul 27 2010 16:50:39,42.1,-9,86.5,12.2678,4.103822,0.189,4.73287,1.00E-12,84.716,0.2354,35.7216
Cs2,Jul 27 2010 16:50:39,42.1,-9,87,12.2677,4.103842,0.323,4.72951,1.00E-12,84.6377,0.2506,35.7217
Cs2,Jul 27 2010 16:50:39,42.1,-9,87.5,12.2677,4.103862,0.242,4.73155,1.00E-12,84.6141,0.2505,35.7216
Cs2,Jul 27 2010 16:50:39,42.1,-9,88,12.2677,4.103881,0.337,4.73085,1.00E-12,84.5873,0.2383,35.7216
Cs2,Jul 27 2010 16:50:39,42.1,-9,88.5,12.2676,4.103897,0.212,4.73096,1.00E-12,84.5586,0.2478,35.7216
Cs2,Jul 27 2010 16:50:39,42.1,-9,89,12.2676,4.10391,0.28,4.73305,1.00E-12,84.5188,0.2286,35.7215
Cs2,Jul 27 2010 16:50:39,42.1,-9,89.5,12.2676,4.103923,0.23,4.73461,1.00E-12,84.5101,0.2388,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,90,12.2675,4.103937,0.143,4.73466,1.00E-12,84.5015,0.2356,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,90.5,12.2675,4.103951,0.574,4.73604,1.00E-12,84.5034,0.2407,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,91,12.2674,4.103966,0.238,4.73499,1.00E-12,84.4884,0.2279,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,91.5,12.2673,4.10398,0.295,4.73429,1.00E-12,84.5031,0.2339,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,92,12.2672,4.103992,0.242,4.7322,1.00E-12,84.5114,0.2354,35.7213
Cs2,Jul 27 2010 16:50:39,42.1,-9,92.5,12.2671,4.104004,0.218,4.7309,1.00E-12,84.5542,0.2385,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,93,12.2669,4.104009,0.134,4.72931,1.00E-12,84.5484,0.2451,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,93.5,12.2667,4.104004,0.004,4.72837,1.00E-12,84.5042,0.2446,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,94,12.2662,4.103987,0.261,4.72809,1.00E-12,84.4843,0.2293,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,94.5,12.2658,4.103963,0.408,4.72782,1.00E-12,84.4675,0.2334,35.7214
Cs2,Jul 27 2010 16:50:39,42.1,-9,95,12.2654,4.103937,0.199,4.72672,1.00E-12,84.42,0.2296,35.7212
Cs2,Jul 27 2010 16:50:39,42.1,-9,95.5,12.265,4.103909,0.444,4.72524,1.00E-12,84.4411,0.2339,35.7211
Cs2,Jul 27 2010 16:50:39,42.1,-9,96,12.2645,4.103875,0.328,4.7242,1.00E-12,84.3871,0.2328,35.721
Cs2,Jul 27 2010 16:50:39,42.1,-9,96.5,12.264,4.103828,0.379,4.7214,1.00E-12,84.286,0.23,35.7209
Cs2,Jul 27 2010 16:50:39,42.1,-9,97,12.2632,4.103756,0.467,4.71704,1.00E-12,84.1496,0.2193,35.7207
Cs2,Jul 27 2010 16:50:39,42.1,-9,97.5,12.2619,4.103634,0.297,4.71107,1.00E-12,84.0728,0.2515,35.7206
Cs2,Jul 27 2010 16:50:39,42.1,-9,98,12.2603,4.103477,-0.024,4.70688,1.00E-12,84.0843,0.2165,35.7202
Cs2,Jul 27 2010 16:50:39,42.1,-9,98.5,12.2584,4.103284,0.292,4.70677,1.00E-12,83.8018,0.231,35.72
Cs2,Jul 27 2010 16:50:39,42.1,-9,99,12.2553,4.102955,0.261,4.70691,1.00E-12,84.1094,0.2287,35.7196
Cs2,Jul 27 2010 16:50:39,42.1,-9,99.5,12.2507,4.102476,0.299,4.70253,1.00E-12,84.1556,0.2333,35.7191
Cs2,Jul 27 2010 16:50:39,42.1,-9,100,12.2447,4.101841,0.363,4.6907,1.00E-12,84.2563,0.2411,35.7184
Cs2,Jul 27 2010 16:50:39,42.1,-9,100.5,12.2404,4.10139,0.175,4.67899,1.00E-12,84.1449,0.2326,35.7178
Cs2,Jul 27 2010 16:50:39,42.1,-9,101,12.2366,4.100979,0.438,4.66894,1.00E-12,83.2455,0.2388,35.7173
Cs2,Jul 27 2010 16:50:39,42.1,-9,101.5,12.233,4.100597,0.624,4.66072,1.00E-12,82.4386,0.2347,35.7168
Cs2,Jul 27 2010 16:50:39,42.1,-9,102,12.2295,4.100231,0.61,4.65135,1.00E-12,82.0811,0.2384,35.7163
Cs2,Jul 27 2010 16:50:39,42.1,-9,102.5,12.2258,4.099838,0.611,4.64064,1.00E-12,81.8153,0.2385,35.7158
Cs2,Jul 27 2010 16:50:39,42.1,-9,103,12.2227,4.099509,0.611,4.63366,1.00E-12,81.6712,0.2568,35.7154
Cs2,Jul 27 2010 16:50:39,42.1,-9,103.5,12.2197,4.099199,0.614,4.62608,1.00E-12,81.3082,0.247,35.715
Cs2,Jul 27 2010 16:50:39,42.1,-9,104,12.2171,4.098928,0.769,4.61882,1.00E-12,80.8436,0.2424,35.7146
Cs2,Jul 27 2010 16:50:39,42.1,-9,104.5,12.2146,4.098672,0.761,4.61515,1.00E-12,80.5963,0.2422,35.7143
Cs2,Jul 27 2010 16:50:39,42.1,-9,105,12.2122,4.098424,0.706,4.6114,1.00E-12,80.5503,0.2511,35.7139
Cs2,Jul 27 2010 16:50:39,42.1,-9,105.5,12.2101,4.098223,0.726,4.60398,1.00E-12,80.3784,0.2405,35.7137
Cs2,Jul 27 2010 16:50:39,42.1,-9,106,12.2084,4.098053,0.735,4.59544,1.00E-12,80.0911,0.2451,35.7135
Cs2,Jul 27 2010 16:50:39,42.1,-9,106.5,12.2071,4.09793,0.604,4.58866,1.00E-12,80.0006,0.2443,35.7133
Cs2,Jul 27 2010 16:50:39,42.1,-9,107,12.2062,4.097859,0.854,4.58475,1.00E-12,79.9666,0.2378,35.7132
Cs2,Jul 27 2010 16:50:39,42.1,-9,107.5,12.2057,4.097811,0.633,4.57997,1.00E-12,79.8608,0.2415,35.7131
Cs2,Jul 27 2010 16:50:39,42.1,-9,108,12.2052,4.097784,0.614,4.5764,1.00E-12,79.8191,0.2432,35.713
Cs2,Jul 27 2010 16:50:39,42.1,-9,108.5,12.205,4.097773,0.835,4.57375,1.00E-12,79.7744,0.2516,35.7129
Cs2,Jul 27 2010 16:50:39,42.1,-9,109,12.2049,4.097767,0.985,4.56908,1.00E-12,79.8154,0.2457,35.7127
Cs3,Jul 27 2010 16:16:54,42.1,-9.08333333,0.5,15.4747,4.42297,0.461,7.07896,6.30E+02,82.3566,1.6797,35.7636
Cs3,Jul 27 2010 16:16:54,42.1,-9.08333333,1,15.337,4.408219,0.482,7.1117,5.34E+02,73.5449,1.9607,35.7551
Cs3,Jul 27 2010 16:16:54,42.1,-9.08333333,1.5,15.3202,4.406548,0.427,7.1172,4.89E+02,73.8806,1.862,35.755
Cs3,Jul 27 2010 16:16:54,42.1,-9.08333333,2,15.2924,4.403767,0.608,7.13049,4.37E+02,73.8866,1.8976,35.7549
Cs3,Jul 27 2010 16:50:261,42.1,-9.08333333,2.5,15.2608,4.400618,0.508,7.13331,3.87E+02,73.9477,1.995,35.7549
Cs3,Jul 27 2010 16:50:262,42.1,-9.08333333,3,15.2157,4.39612,0.593,7.13012,3.22E+02,74.1058,2.0228,35.7549
Cs3,Jul 27 2010 16:50:263,42.1,-9.08333333,3.5,15.1551,4.390091,0.612,7.0927,2.47E+02,74.2215,2.2633,35.7552
Cs3,Jul 27 2010 16:50:264,42.1,-9.08333333,4,15.1185,4.386437,0.611,7.05884,2.18E+02,73.7263,2.8583,35.7551
Cs3,Jul 27 2010 16:50:265,42.1,-9.08333333,4.5,15.0851,4.383115,0.611,7.04514,2.00E+02,74.7311,3.3954,35.7551
Cs3,Jul 27 2010 16:50:266,42.1,-9.08333333,5,15.038,4.378423,0.514,7.06167,1.79E+02,74.2096,3.5598,35.7553
Cs3,Jul 27 2010 16:50:267,42.1,-9.08333333,5.5,14.9736,4.372003,0.509,7.07421,1.59E+02,74.8417,3.7046,35.7554
Cs3,Jul 27 2010 16:50:268,42.1,-9.08333333,6,14.8954,4.364193,0.507,7.04188,1.39E+02,76.3406,3.6768,35.7553
Cs3,Jul 27 2010 16:50:269,42.1,-9.08333333,6.5,14.8167,4.356321,0.469,6.97083,1.23E+02,76.2667,3.8123,35.7552
Cs3,Jul 27 2010 16:50:270,42.1,-9.08333333,7,14.7429,4.348959,0.638,6.90244,1.12E+02,76.0175,3.2931,35.7551
Cs3,Jul 27 2010 16:50:271,42.1,-9.08333333,7.5,14.6381,4.338488,0.374,6.80631,9.92E+01,75.8306,4.2766,35.755
Cs3,Jul 27 2010 16:50:272,42.1,-9.08333333,8,14.5182,4.326536,0.422,6.6724,8.76E+01,73.7636,4.4816,35.755
Cs3,Jul 27 2010 16:50:273,42.1,-9.08333333,8.5,14.3959,4.314339,0.61,6.51922,7.75E+01,72.7417,5.8429,35.7549
Cs3,Jul 27 2010 16:50:274,42.1,-9.08333333,9,14.2694,4.301743,0.611,6.32449,6.84E+01,73.7974,5.719,35.7548
Cs3,Jul 27 2010 16:50:275,42.1,-9.08333333,9.5,14.168,4.291668,0.618,6.16135,6.18E+01,72.8606,6.1693,35.7548
Cs3,Jul 27 2010 16:50:276,42.1,-9.08333333,10,14.0508,4.28003,0.478,5.96064,5.45E+01,65.3437,6.1597,35.7549
Cs3,Jul 27 2010 16:50:277,42.1,-9.08333333,10.5,13.943,4.269361,0.509,5.77639,4.79E+01,72.8064,7.1344,35.7552
Cs3,Jul 27 2010 16:50:278,42.1,-9.08333333,11,13.8518,4.260352,0.269,5.63719,4.24E+01,77.7227,6.1049,35.7556
Cs3,Jul 27 2010 16:50:279,42.1,-9.08333333,11.5,13.7788,4.25319,0.306,5.53547,3.82E+01,78.1272,5.3311,35.7562
Cs3,Jul 27 2010 16:50:280,42.1,-9.08333333,12,13.7249,4.247919,0.192,5.46823,3.51E+01,80.3363,3.305,35.7567
Cs3,Jul 27 2010 16:50:281,42.1,-9.08333333,12.5,13.6771,4.243261,0.021,5.41194,3.24E+01,81.9399,2.853,35.7574
Cs3,Jul 27 2010 16:50:282,42.1,-9.08333333,13,13.6268,4.238409,0.204,5.36492,2.97E+01,82.3138,2.8361,35.7585
Cs3,Jul 27 2010 16:50:283,42.1,-9.08333333,13.5,13.5746,4.233406,0.02,5.32116,2.69E+01,82.4144,3.0486,35.7599
Cs3,Jul 27 2010 16:50:284,42.1,-9.08333333,14,13.5217,4.228399,-0.001,5.27935,2.42E+01,82.0191,2.6435,35.762
Cs3,Jul 27 2010 16:50:285,42.1,-9.08333333,14.5,13.4828,4.224761,0,5.24822,2.24E+01,81.6452,2.2053,35.7638
Cs3,Jul 27 2010 16:50:286,42.1,-9.08333333,15,13.4402,4.220785,-0.001,5.20872,2.06E+01,83.779,2.5904,35.7659
Cs3,Jul 27 2010 16:50:287,42.1,-9.08333333,15.5,13.4015,4.21718,0.129,5.17403,1.92E+01,82.4624,1.9115,35.7679
Cs3,Jul 27 2010 16:50:288,42.1,-9.08333333,16,13.3614,4.213449,0.017,5.14598,1.79E+01,78.7814,1.9765,35.77
Cs3,Jul 27 2010 16:50:289,42.1,-9.08333333,16.5,13.3255,4.21009,0,5.12152,1.68E+01,79.144,2.2183,35.7716
Cs3,Jul 27 2010 16:50:290,42.1,-9.08333333,17,13.2944,4.207186,0,5.10207,1.60E+01,83.474,1.4796,35.773
Cs3,Jul 27 2010 16:50:291,42.1,-9.08333333,17.5,13.2618,4.204118,2.30E-07,5.08538,1.51E+01,85.126,1.4432,35.7743
